weather_id,record_datetime,weather_condition,temperature_c,rain_intensity,visibility_level
3015,2024-03-26 23:00:00,Sunny,26.8,0,9
3016,2024-12-19 15:00:00,Cloudy,26.1,0,9
3017,2024-02-07 08:00:00,Cloudy,21.0,0,6
3018,2024-03-14 01:00:00,Sunny,22.3,0,10
3019,2024-07-17 08:00:00,Sunny,27.1,0,8
3020,2024-03-23 21:00:00,Cloudy,25.1,1,6
3021,2024-12-18 10:00:00,Cloudy,26.4,0,7
3022,2024-12-04 03:00:00,Sunny,27.1,0,10
3023,2024-04-15 15:00:00,Sunny,27.2,0,10
3024,2024-01-05 09:00:00,Sunny,30.3,0,9
3025,2024-03-19 07:00:00,Foggy,16.3,0,4
3026,2024-03-23 15:00:00,Sunny,27.2,0,8
3027,2024-03-11 17:00:00,Cloudy,24.4,0,7
3028,2024-02-07 23:00:00,Cloudy,24.9,1,9
3029,2024-11-26 05:00:00,Rainy,18.0,6,5
3030,2024-10-26 18:00:00,Rainy,19.1,5,4
3031,2024-10-22 03:00:00,Foggy,15.0,0,3
3032,2024-05-06 03:00:00,Sunny,26.7,0,8
3033,2024-06-13 07:00:00,Sunny,28.9,0,10
3034,2024-05-16 18:00:00,Sunny,26.0,0,10
3035,2024-03-09 06:00:00,Cloudy,24.1,1,8
3036,2024-07-06 20:00:00,Rainy,19.9,9,4
3037,2024-03-14 06:00:00,Sunny,27.3,0,10
3038,2024-01-20 02:00:00,Cloudy,24.3,1,7
3039,2024-09-22 20:00:00,Sunny,26.1,0,8
3040,2024-01-24 06:00:00,Sunny,27.6,0,9
3041,2024-08-30 03:00:00,Cloudy,25.2,1,6
3042,2024-07-08 00:00:00,Rainy,19.3,9,5
3043,2024-09-01 05:00:00,Sunny,26.8,0,8
3044,2024-12-24 10:00:00,Cloudy,24.4,0,8
3045,2024-04-29 02:00:00,Sunny,29.4,0,8
3046,2024-11-09 16:00:00,Cloudy,19.9,1,8
3047,2024-07-25 19:00:00,Cloudy,26.3,0,8
3048,2024-09-14 00:00:00,Rainy,18.3,3,5
3049,2024-03-29 08:00:00,Rainy,19.9,4,4
3050,2024-02-16 03:00:00,Cloudy,26.4,1,9
3051,2024-04-18 15:00:00,Sunny,25.3,0,10
3052,2024-03-13 12:00:00,Sunny,26.6,0,10
3053,2024-06-07 01:00:00,Cloudy,23.4,1,8
3054,2024-04-28 18:00:00,Rainy,17.4,5,2
3055,2024-02-13 22:00:00,Cloudy,27.5,1,9
3056,2024-03-19 03:00:00,Sunny,26.3,0,9
3057,2024-02-19 18:00:00,Sunny,26.9,0,10
3058,2024-04-28 19:00:00,Cloudy,24.4,1,6
3059,2024-11-02 20:00:00,Sunny,25.6,0,10
3060,2024-05-16 08:00:00,Sunny,27.2,0,10
3061,2024-10-25 16:00:00,Sunny,28.6,0,9
3062,2024-04-20 15:00:00,Cloudy,23.3,0,7
3063,2024-01-17 13:00:00,Cloudy,23.8,0,6
3064,2024-01-23 16:00:00,Cloudy,22.9,0,7
3065,2024-09-02 11:00:00,Foggy,17.0,0,3
3066,2024-08-20 14:00:00,Foggy,20.6,0,3
3067,2024-12-26 13:00:00,Sunny,31.5,0,10
3068,2024-12-07 21:00:00,Cloudy,24.0,0,9
3069,2024-04-04 02:00:00,Sunny,28.5,0,10
3070,2024-10-18 20:00:00,Foggy,21.4,0,6
3071,2024-03-27 19:00:00,Cloudy,21.5,0,6
3072,2024-03-09 21:00:00,Foggy,23.4,0,5
3073,2024-02-05 03:00:00,Sunny,28.4,0,8
3074,2024-06-01 22:00:00,Cloudy,27.3,1,6
3075,2024-06-20 14:00:00,Foggy,18.5,0,5
3076,2024-02-16 09:00:00,Sunny,31.6,0,9
3077,2024-07-15 15:00:00,Foggy,21.6,0,4
3078,2024-06-13 19:00:00,Sunny,29.1,0,10
3079,2024-09-29 12:00:00,Foggy,20.5,0,5
3080,2024-06-28 13:00:00,Cloudy,23.5,0,9
3081,2024-10-14 16:00:00,Cloudy,26.4,0,8
3082,2024-02-10 13:00:00,Sunny,28.3,0,9
3083,2024-08-13 00:00:00,Sunny,24.1,0,10
3084,2024-12-02 22:00:00,Rainy,16.8,2,3
3085,2024-01-25 03:00:00,Sunny,27.6,0,10
3086,2024-10-11 03:00:00,Sunny,28.6,0,8
3087,2024-03-29 09:00:00,Cloudy,23.9,0,9
3088,2024-03-12 00:00:00,Sunny,30.4,0,8
3089,2024-06-02 18:00:00,Sunny,24.1,0,10
3090,2024-07-26 03:00:00,Cloudy,24.3,1,9
3091,2024-01-15 15:00:00,Foggy,16.4,0,4
3092,2024-12-30 16:00:00,Rainy,20.5,2,3
3093,2024-11-25 03:00:00,Cloudy,23.8,1,6
3094,2024-03-26 11:00:00,Sunny,28.8,0,9
3095,2024-03-19 21:00:00,Cloudy,22.3,1,7
3096,2024-05-12 04:00:00,Cloudy,26.6,1,8
3097,2024-06-11 14:00:00,Sunny,30.1,0,8
3098,2024-01-07 20:00:00,Sunny,29.2,0,10
3099,2024-02-01 06:00:00,Sunny,27.7,0,10
3100,2024-02-08 19:00:00,Rainy,20.2,2,3
3101,2024-10-26 09:00:00,Sunny,26.6,0,8
3102,2024-08-02 10:00:00,Sunny,29.7,0,8
3103,2024-06-15 17:00:00,Sunny,31.3,0,10
3104,2024-11-22 19:00:00,Rainy,21.1,4,5
3105,2024-06-19 19:00:00,Cloudy,22.5,0,6
3106,2024-08-31 16:00:00,Rainy,19.7,5,5
3107,2024-10-29 18:00:00,Foggy,17.4,0,4
3108,2024-06-15 17:00:00,Cloudy,25.1,1,8
3109,2024-12-09 16:00:00,Cloudy,24.9,1,8
3110,2024-10-07 11:00:00,Sunny,24.3,0,9
3111,2024-02-23 13:00:00,Cloudy,21.7,1,8
3112,2024-12-21 15:00:00,Sunny,27.4,0,8
3113,2024-05-23 21:00:00,Sunny,27.4,0,10
3114,2024-04-06 21:00:00,Sunny,25.6,0,10
3115,2024-10-27 13:00:00,Sunny,28.8,0,8
3116,2024-01-15 12:00:00,Cloudy,24.5,1,6
3117,2024-07-08 18:00:00,Cloudy,23.6,0,8
3118,2024-02-10 18:00:00,Cloudy,22.5,1,6
3119,2024-09-19 02:00:00,Sunny,30.1,0,10
3120,2024-10-30 02:00:00,Cloudy,27.3,1,9
3121,2024-09-15 22:00:00,Sunny,27.0,0,8
3122,2024-12-29 12:00:00,Sunny,26.8,0,9
3123,2024-01-22 08:00:00,Sunny,29.0,0,9
3124,2024-08-17 12:00:00,Cloudy,23.3,1,6
3125,2024-01-19 16:00:00,Rainy,18.7,6,3
3126,2024-10-23 07:00:00,Sunny,29.5,0,10
3127,2024-03-15 13:00:00,Foggy,16.2,0,3
3128,2024-10-16 08:00:00,Cloudy,26.6,1,9
3129,2024-09-17 07:00:00,Cloudy,24.1,1,7
3130,2024-01-11 08:00:00,Cloudy,23.2,0,7
3131,2024-07-06 07:00:00,Sunny,27.8,0,10
3132,2024-07-20 22:00:00,Sunny,27.9,0,8
3133,2024-01-27 08:00:00,Sunny,24.5,0,9
3134,2024-06-20 00:00:00,Cloudy,27.0,1,8
3135,2024-03-25 20:00:00,Foggy,20.1,0,3
3136,2024-08-07 03:00:00,Sunny,28.9,0,10
3137,2024-10-29 23:00:00,Foggy,21.9,0,4
3138,2024-11-14 10:00:00,Cloudy,22.0,1,6
3139,2024-11-23 19:00:00,Sunny,28.9,0,9
3140,2024-02-09 23:00:00,Cloudy,23.5,0,9
3141,2024-08-02 09:00:00,Cloudy,25.7,0,8
3142,2024-06-25 03:00:00,Rainy,14.7,9,3
3143,2024-06-26 04:00:00,Foggy,19.8,0,5
3144,2024-06-04 06:00:00,Foggy,18.8,0,4
3145,2024-06-07 20:00:00,Cloudy,24.9,0,6
3146,2024-05-05 18:00:00,Sunny,28.9,0,8
3147,2024-01-29 15:00:00,Cloudy,22.6,1,8
3148,2024-06-25 20:00:00,Cloudy,22.6,0,6
3149,2024-01-31 12:00:00,Rainy,18.8,2,4
3150,2024-02-22 21:00:00,Cloudy,22.2,1,6
3151,2024-06-10 18:00:00,Cloudy,25.7,0,6
3152,2024-09-10 12:00:00,Sunny,27.3,0,10
3153,2024-02-18 17:00:00,Foggy,14.2,0,6
3154,2024-01-17 20:00:00,Cloudy,23.3,1,7
3155,2024-08-16 16:00:00,Sunny,25.9,0,9
3156,2024-07-19 17:00:00,Rainy,15.7,7,5
3157,2024-01-31 10:00:00,Cloudy,21.5,0,8
3158,2024-01-18 10:00:00,Sunny,28.2,0,8
3159,2024-08-01 17:00:00,Sunny,30.7,0,8
3160,2024-09-15 14:00:00,Cloudy,24.6,1,7
3161,2024-04-12 10:00:00,Foggy,18.8,0,3
3162,2024-02-23 13:00:00,Sunny,28.9,0,10
3163,2024-03-23 18:00:00,Rainy,18.1,5,5
3164,2024-11-18 10:00:00,Foggy,18.6,0,3
3165,2024-07-02 18:00:00,Cloudy,21.7,1,8
3166,2024-07-19 01:00:00,Sunny,24.5,0,10
3167,2024-09-04 02:00:00,Rainy,18.2,7,3
3168,2024-03-19 18:00:00,Sunny,28.3,0,9
3169,2024-09-04 01:00:00,Cloudy,23.8,1,9
3170,2024-12-11 04:00:00,Sunny,27.2,0,10
3171,2024-11-26 12:00:00,Sunny,26.1,0,9
3172,2024-06-05 20:00:00,Cloudy,25.2,1,9
3173,2024-10-05 06:00:00,Cloudy,21.4,0,7
3174,2024-07-14 20:00:00,Cloudy,25.6,0,8
3175,2024-02-25 15:00:00,Sunny,26.0,0,8
3176,2024-05-15 05:00:00,Cloudy,22.5,0,9
3177,2024-01-11 14:00:00,Foggy,17.1,0,6
3178,2024-06-28 19:00:00,Sunny,27.0,0,9
3179,2024-03-09 22:00:00,Foggy,22.0,0,6
3180,2024-10-21 12:00:00,Sunny,29.0,0,8
3181,2024-02-19 20:00:00,Sunny,30.0,0,8
3182,2024-09-21 22:00:00,Sunny,29.0,0,10
3183,2024-10-01 15:00:00,Rainy,16.8,7,3
3184,2024-03-22 06:00:00,Cloudy,23.3,0,8
3185,2024-03-14 13:00:00,Sunny,26.4,0,9
3186,2024-08-30 07:00:00,Rainy,21.7,2,2
3187,2024-10-24 10:00:00,Rainy,16.6,8,5
3188,2024-04-01 21:00:00,Sunny,29.8,0,9
3189,2024-01-06 07:00:00,Cloudy,25.8,0,7
3190,2024-09-15 23:00:00,Cloudy,27.7,1,9
3191,2024-12-13 06:00:00,Sunny,27.2,0,8
3192,2024-06-07 13:00:00,Cloudy,25.4,1,6
3193,2024-02-02 23:00:00,Sunny,32.6,0,9
3194,2024-08-08 08:00:00,Cloudy,22.8,1,8
3195,2024-04-07 18:00:00,Sunny,24.9,0,8
3196,2024-05-23 19:00:00,Sunny,24.2,0,10
3197,2024-03-08 21:00:00,Cloudy,25.4,1,8
3198,2024-03-21 22:00:00,Sunny,24.2,0,8
3199,2024-10-26 15:00:00,Sunny,27.3,0,9
3200,2024-07-15 22:00:00,Sunny,28.9,0,8
3201,2024-06-07 03:00:00,Rainy,19.4,6,2
3202,2024-05-21 04:00:00,Cloudy,24.9,0,6
3203,2024-01-28 03:00:00,Cloudy,24.4,0,6
3204,2024-01-05 13:00:00,Rainy,21.6,10,3
3205,2024-05-18 16:00:00,Cloudy,22.1,0,8
3206,2024-10-18 03:00:00,Sunny,26.6,0,10
3207,2024-07-20 08:00:00,Cloudy,22.5,0,9
3208,2024-10-22 02:00:00,Rainy,20.7,3,5
3209,2024-07-09 02:00:00,Cloudy,25.8,0,7
3210,2024-02-23 23:00:00,Cloudy,24.9,0,8
3211,2024-08-11 07:00:00,Cloudy,26.4,0,6
3212,2024-07-07 11:00:00,Sunny,25.6,0,9
3213,2024-01-27 04:00:00,Cloudy,27.3,0,8
3214,2024-01-25 07:00:00,Cloudy,27.0,1,7
3215,2024-04-03 10:00:00,Rainy,20.5,2,3
3216,2024-06-30 02:00:00,Cloudy,27.6,0,7
3217,2024-12-05 02:00:00,Cloudy,20.7,1,7
3218,2024-03-01 13:00:00,Sunny,27.0,0,8
3219,2024-10-23 11:00:00,Rainy,17.5,5,2
3220,2024-05-22 08:00:00,Sunny,29.4,0,10
3221,2024-06-28 14:00:00,Cloudy,21.9,0,9
3222,2024-11-26 13:00:00,Cloudy,25.5,0,8
3223,2024-06-07 07:00:00,Cloudy,26.7,0,8
3224,2024-11-30 15:00:00,Foggy,21.4,0,6
3225,2024-08-31 19:00:00,Foggy,20.6,0,6
3226,2024-05-29 10:00:00,Cloudy,22.0,1,6
3227,2024-10-13 10:00:00,Sunny,26.3,0,9
3228,2024-10-17 00:00:00,Rainy,21.5,7,3
3229,2024-08-05 16:00:00,Sunny,29.6,0,9
3230,2024-03-28 10:00:00,Cloudy,23.9,1,9
3231,2024-11-29 22:00:00,Foggy,19.2,0,6
3232,2024-07-17 14:00:00,Cloudy,19.9,0,6
3233,2024-10-06 05:00:00,Sunny,25.9,0,8
3234,2024-06-27 14:00:00,Sunny,31.8,0,9
3235,2024-10-28 16:00:00,Cloudy,21.4,1,9
3236,2024-07-02 04:00:00,Cloudy,24.4,1,6
3237,2024-02-01 03:00:00,Cloudy,26.0,0,8
3238,2024-05-31 01:00:00,Sunny,25.5,0,9
3239,2024-03-16 07:00:00,Cloudy,24.4,0,7
3240,2024-01-14 14:00:00,Rainy,20.9,7,3
3241,2024-03-02 14:00:00,Rainy,19.0,2,5
3242,2024-08-28 18:00:00,Foggy,25.7,0,5
3243,2024-02-03 14:00:00,Foggy,16.7,0,3
3244,2024-04-17 04:00:00,Cloudy,26.1,1,7
3245,2024-06-05 13:00:00,Foggy,19.7,0,6
3246,2024-09-12 05:00:00,Sunny,29.5,0,8
3247,2024-06-18 18:00:00,Sunny,28.9,0,8
3248,2024-12-25 11:00:00,Rainy,17.5,2,2
3249,2024-11-27 00:00:00,Sunny,28.5,0,9
3250,2024-07-24 19:00:00,Sunny,24.3,0,9
3251,2024-06-17 19:00:00,Sunny,29.2,0,10
3252,2024-03-25 09:00:00,Sunny,28.6,0,10
3253,2024-09-30 13:00:00,Foggy,21.3,0,6
3254,2024-07-03 07:00:00,Sunny,30.1,0,10
3255,2024-02-20 10:00:00,Foggy,20.7,0,3
3256,2024-01-11 01:00:00,Cloudy,24.3,1,6
3257,2024-09-24 00:00:00,Cloudy,22.2,0,6
3258,2024-08-01 02:00:00,Sunny,26.6,0,10
3259,2024-12-15 18:00:00,Foggy,22.4,0,6
3260,2024-11-09 06:00:00,Cloudy,26.9,1,8
3261,2024-11-17 19:00:00,Sunny,27.5,0,9
3262,2024-03-04 12:00:00,Sunny,28.1,0,9
3263,2024-07-09 03:00:00,Sunny,26.2,0,9
3264,2024-01-12 18:00:00,Cloudy,26.3,0,9
3265,2024-03-14 22:00:00,Rainy,20.3,8,4
3266,2024-06-07 10:00:00,Cloudy,27.9,0,9
3267,2024-07-31 01:00:00,Cloudy,22.2,1,6
3268,2024-02-27 02:00:00,Sunny,27.2,0,10
3269,2024-05-21 18:00:00,Sunny,28.5,0,8
3270,2024-06-19 15:00:00,Foggy,21.3,0,6
3271,2024-11-19 06:00:00,Sunny,27.6,0,9
3272,2024-12-02 20:00:00,Cloudy,22.3,0,6
3273,2024-08-18 15:00:00,Sunny,29.8,0,9
3274,2024-08-07 10:00:00,Foggy,21.4,0,3
3275,2024-07-02 01:00:00,Cloudy,22.2,1,6
3276,2024-08-01 16:00:00,Cloudy,26.7,1,9
3277,2024-11-10 23:00:00,Rainy,21.3,5,4
3278,2024-10-17 14:00:00,Cloudy,24.3,0,6
3279,2024-01-10 07:00:00,Cloudy,24.2,1,7
3280,2024-03-23 22:00:00,Sunny,29.1,0,10
3281,2024-03-18 14:00:00,Sunny,26.3,0,9
3282,2024-12-04 01:00:00,Sunny,28.1,0,9
3283,2024-11-28 14:00:00,Sunny,23.7,0,10
3284,2024-10-12 10:00:00,Sunny,29.8,0,10
3285,2024-03-21 06:00:00,Sunny,24.9,0,9
3286,2024-12-22 16:00:00,Cloudy,27.0,1,8
3287,2024-04-23 06:00:00,Sunny,27.3,0,9
3288,2024-05-19 13:00:00,Sunny,27.6,0,10
3289,2024-12-20 13:00:00,Foggy,18.7,0,5
3290,2024-05-23 18:00:00,Cloudy,23.4,1,9
3291,2024-12-23 23:00:00,Rainy,21.8,4,3
3292,2024-08-04 21:00:00,Cloudy,19.0,1,6
3293,2024-02-15 18:00:00,Cloudy,26.6,0,9
3294,2024-05-08 02:00:00,Rainy,19.7,2,4
3295,2024-11-09 01:00:00,Sunny,25.6,0,8
3296,2024-11-15 23:00:00,Sunny,25.8,0,8
3297,2024-06-03 07:00:00,Cloudy,27.4,0,8
3298,2024-05-11 12:00:00,Sunny,26.1,0,8
3299,2024-07-27 17:00:00,Sunny,25.7,0,9
3300,2024-06-22 21:00:00,Sunny,30.3,0,9
3301,2024-04-14 01:00:00,Cloudy,24.7,0,6
3302,2024-07-10 03:00:00,Sunny,26.1,0,8
3303,2024-03-10 20:00:00,Sunny,28.4,0,10
3304,2024-09-18 10:00:00,Sunny,25.9,0,10
3305,2024-07-08 06:00:00,Sunny,30.2,0,10
3306,2024-04-24 18:00:00,Rainy,21.1,9,3
3307,2024-05-27 18:00:00,Sunny,29.1,0,8
3308,2024-04-10 00:00:00,Sunny,28.7,0,10
3309,2024-01-01 04:00:00,Sunny,31.5,0,9
3310,2024-04-03 12:00:00,Sunny,28.0,0,8
3311,2024-11-18 00:00:00,Cloudy,21.6,1,9
3312,2024-03-21 01:00:00,Sunny,28.9,0,10
3313,2024-09-14 13:00:00,Sunny,32.2,0,9
3314,2024-08-30 08:00:00,Foggy,18.0,0,6
3315,2024-08-04 09:00:00,Sunny,27.3,0,10
3316,2024-07-08 14:00:00,Cloudy,24.8,0,7
3317,2024-11-30 13:00:00,Cloudy,23.9,1,9
3318,2024-10-24 05:00:00,Cloudy,22.0,1,6
3319,2024-09-06 15:00:00,Cloudy,26.2,0,6
3320,2024-10-16 12:00:00,Foggy,24.6,0,5
3321,2024-05-10 09:00:00,Sunny,28.4,0,10
3322,2024-01-08 06:00:00,Sunny,26.2,0,8
3323,2024-12-25 02:00:00,Sunny,24.9,0,9
3324,2024-07-30 21:00:00,Sunny,28.5,0,10
3325,2024-06-22 05:00:00,Sunny,30.2,0,9
3326,2024-01-23 21:00:00,Cloudy,25.0,0,8
3327,2024-01-30 23:00:00,Cloudy,24.0,1,9
3328,2024-02-09 01:00:00,Rainy,17.8,6,4
3329,2024-11-06 06:00:00,Rainy,16.8,2,5
3330,2024-01-27 01:00:00,Cloudy,25.7,1,6
3331,2024-04-14 13:00:00,Sunny,29.8,0,10
3332,2024-02-26 12:00:00,Cloudy,20.9,0,7
3333,2024-10-29 16:00:00,Cloudy,27.2,0,6
3334,2024-03-07 13:00:00,Cloudy,25.1,0,8
3335,2024-05-12 13:00:00,Foggy,22.8,0,5
3336,2024-08-04 01:00:00,Cloudy,21.3,0,8
3337,2024-09-07 00:00:00,Foggy,17.3,0,4
3338,2024-02-11 23:00:00,Cloudy,23.7,1,9
3339,2024-04-10 16:00:00,Sunny,29.0,0,10
3340,2024-10-29 16:00:00,Cloudy,27.6,0,7
3341,2024-05-15 15:00:00,Sunny,29.4,0,10
3342,2024-01-03 04:00:00,Cloudy,23.5,1,7
3343,2024-08-27 09:00:00,Sunny,25.9,0,10
3344,2024-02-28 18:00:00,Sunny,30.5,0,9
3345,2024-03-20 08:00:00,Cloudy,22.1,1,6
3346,2024-05-06 17:00:00,Rainy,22.3,4,2
3347,2024-01-14 17:00:00,Sunny,27.4,0,10
3348,2024-05-28 11:00:00,Foggy,23.2,0,3
3349,2024-06-17 10:00:00,Cloudy,25.4,1,6
3350,2024-05-10 10:00:00,Sunny,27.7,0,10
3351,2024-02-06 09:00:00,Cloudy,23.0,0,8
3352,2024-05-01 12:00:00,Sunny,27.3,0,9
3353,2024-08-03 09:00:00,Sunny,28.9,0,10
3354,2024-05-16 00:00:00,Cloudy,24.2,0,8
3355,2024-06-26 01:00:00,Sunny,26.8,0,9
3356,2024-11-30 10:00:00,Cloudy,23.7,1,6
3357,2024-08-26 03:00:00,Sunny,28.2,0,9
3358,2024-04-26 09:00:00,Foggy,15.7,0,6
3359,2024-09-20 06:00:00,Sunny,28.9,0,10
3360,2024-05-23 19:00:00,Sunny,26.0,0,10
3361,2024-07-16 01:00:00,Rainy,16.7,8,4
3362,2024-12-09 21:00:00,Sunny,24.6,0,10
3363,2024-12-16 09:00:00,Cloudy,20.4,1,6
3364,2024-05-28 23:00:00,Foggy,17.3,0,5
3365,2024-12-18 23:00:00,Cloudy,22.6,0,6
3366,2024-04-05 10:00:00,Cloudy,27.9,0,9
3367,2024-09-14 23:00:00,Cloudy,22.9,1,8
3368,2024-03-12 09:00:00,Cloudy,24.4,0,8
3369,2024-10-14 16:00:00,Cloudy,24.8,0,7
3370,2024-05-07 17:00:00,Cloudy,24.3,1,6
3371,2024-11-14 16:00:00,Rainy,18.8,6,3
3372,2024-11-07 14:00:00,Cloudy,21.6,0,9
3373,2024-11-19 07:00:00,Cloudy,26.9,1,9
3374,2024-09-11 18:00:00,Foggy,23.6,0,5
3375,2024-07-23 22:00:00,Cloudy,20.6,1,9
3376,2024-12-12 02:00:00,Sunny,26.0,0,8
3377,2024-07-02 21:00:00,Sunny,27.4,0,9
3378,2024-04-21 23:00:00,Rainy,17.1,8,2
3379,2024-04-05 06:00:00,Cloudy,25.0,1,7
3380,2024-02-06 17:00:00,Sunny,26.5,0,9
3381,2024-08-24 06:00:00,Rainy,23.3,6,3
3382,2024-01-01 13:00:00,Cloudy,26.4,0,9
3383,2024-07-24 16:00:00,Cloudy,24.4,0,7
3384,2024-06-10 05:00:00,Sunny,30.1,0,8
3385,2024-03-02 13:00:00,Foggy,22.2,0,6
3386,2024-01-04 09:00:00,Cloudy,22.9,0,8
3387,2024-11-17 09:00:00,Cloudy,22.4,1,6
3388,2024-11-18 10:00:00,Cloudy,24.2,1,7
3389,2024-03-06 09:00:00,Cloudy,25.7,1,7
3390,2024-04-01 03:00:00,Sunny,28.3,0,9
3391,2024-07-12 07:00:00,Sunny,24.8,0,9
3392,2024-09-25 20:00:00,Foggy,18.4,0,6
3393,2024-01-19 08:00:00,Cloudy,23.9,1,9
3394,2024-05-01 14:00:00,Sunny,27.8,0,10
3395,2024-09-04 07:00:00,Foggy,23.9,0,5
3396,2024-09-28 19:00:00,Sunny,25.2,0,8
3397,2024-12-07 07:00:00,Rainy,20.0,5,3
3398,2024-07-25 02:00:00,Sunny,31.0,0,8
3399,2024-05-02 19:00:00,Cloudy,28.5,1,9
3400,2024-09-21 01:00:00,Cloudy,23.2,1,8
3401,2024-06-27 04:00:00,Cloudy,25.0,1,6
3402,2024-04-21 15:00:00,Rainy,20.1,8,3
3403,2024-03-13 15:00:00,Sunny,28.4,0,10
3404,2024-03-10 05:00:00,Cloudy,23.8,0,8
3405,2024-04-19 19:00:00,Cloudy,24.9,1,6
3406,2024-12-12 02:00:00,Sunny,22.9,0,10
3407,2024-01-08 21:00:00,Sunny,29.4,0,9
3408,2024-02-07 05:00:00,Cloudy,24.3,1,9
3409,2024-03-20 03:00:00,Sunny,27.6,0,9
3410,2024-11-19 06:00:00,Cloudy,28.1,1,8
3411,2024-05-02 02:00:00,Cloudy,22.7,1,6
3412,2024-02-24 14:00:00,Rainy,18.2,10,5
3413,2024-06-25 00:00:00,Sunny,32.0,0,9
3414,2024-11-06 14:00:00,Sunny,26.3,0,10
3415,2024-01-28 04:00:00,Cloudy,22.9,1,8
3416,2024-11-10 04:00:00,Sunny,27.7,0,9
3417,2024-09-09 02:00:00,Sunny,29.7,0,10
3418,2024-07-21 04:00:00,Sunny,28.4,0,9
3419,2024-07-01 10:00:00,Foggy,17.4,0,3
3420,2024-10-11 17:00:00,Sunny,26.9,0,9
3421,2024-07-22 05:00:00,Sunny,26.8,0,9
3422,2024-01-25 23:00:00,Cloudy,23.8,0,8
3423,2024-04-29 15:00:00,Cloudy,24.9,1,7
3424,2024-03-27 01:00:00,Sunny,28.8,0,8
3425,2024-07-06 12:00:00,Cloudy,20.4,1,9
3426,2024-06-15 15:00:00,Sunny,30.1,0,9
3427,2024-01-28 17:00:00,Rainy,19.5,10,5
3428,2024-01-27 03:00:00,Sunny,30.8,0,9
3429,2024-03-10 00:00:00,Sunny,28.9,0,10
3430,2024-02-23 18:00:00,Sunny,30.2,0,10
3431,2024-07-25 03:00:00,Sunny,28.9,0,10
3432,2024-06-24 08:00:00,Cloudy,26.7,0,7
3433,2024-03-20 11:00:00,Cloudy,25.0,0,9
3434,2024-07-25 23:00:00,Foggy,19.8,0,5
3435,2024-09-12 11:00:00,Cloudy,28.5,0,6
3436,2024-07-06 14:00:00,Cloudy,25.8,0,9
3437,2024-12-08 09:00:00,Cloudy,25.1,0,8
3438,2024-07-13 12:00:00,Cloudy,21.4,1,7
3439,2024-05-21 09:00:00,Sunny,25.4,0,9
3440,2024-03-29 14:00:00,Sunny,28.6,0,9
3441,2024-08-05 04:00:00,Sunny,28.3,0,9
3442,2024-01-13 08:00:00,Sunny,26.8,0,8
3443,2024-07-15 11:00:00,Cloudy,24.3,0,6
3444,2024-08-12 10:00:00,Cloudy,27.2,1,9
3445,2024-08-22 02:00:00,Cloudy,25.4,1,6
3446,2024-10-30 08:00:00,Sunny,25.7,0,9
3447,2024-12-06 15:00:00,Sunny,27.8,0,10
3448,2024-04-26 01:00:00,Sunny,26.4,0,10
3449,2024-01-23 00:00:00,Cloudy,23.2,1,9
3450,2024-08-23 17:00:00,Cloudy,23.2,0,9
3451,2024-12-27 12:00:00,Sunny,27.0,0,10
3452,2024-08-03 06:00:00,Sunny,25.5,0,9
3453,2024-04-16 10:00:00,Cloudy,23.7,1,6
3454,2024-10-21 14:00:00,Cloudy,22.9,0,8
3455,2024-12-01 00:00:00,Cloudy,18.1,0,8
3456,2024-09-15 08:00:00,Rainy,23.1,8,3
3457,2024-09-27 03:00:00,Cloudy,26.2,0,6
3458,2024-07-16 12:00:00,Sunny,27.2,0,8
3459,2024-09-30 19:00:00,Sunny,28.0,0,8
3460,2024-10-12 11:00:00,Cloudy,21.7,1,7
3461,2024-09-04 22:00:00,Rainy,22.4,6,4
3462,2024-06-02 16:00:00,Cloudy,27.8,1,9
3463,2024-11-12 16:00:00,Foggy,20.3,0,6
3464,2024-04-17 03:00:00,Sunny,30.0,0,9
3465,2024-07-15 21:00:00,Rainy,19.4,4,5
3466,2024-11-12 18:00:00,Sunny,25.3,0,9
3467,2024-10-12 10:00:00,Cloudy,23.2,0,9
3468,2024-01-20 19:00:00,Rainy,19.3,8,3
3469,2024-10-06 01:00:00,Cloudy,23.1,0,6
3470,2024-04-23 15:00:00,Rainy,18.6,7,3
3471,2024-09-09 18:00:00,Cloudy,23.8,1,6
3472,2024-09-22 18:00:00,Sunny,27.8,0,10
3473,2024-11-08 12:00:00,Cloudy,24.1,0,7
3474,2024-04-29 14:00:00,Sunny,25.9,0,8
3475,2024-03-31 13:00:00,Cloudy,22.6,0,8
3476,2024-05-21 07:00:00,Sunny,25.4,0,8
3477,2024-10-29 20:00:00,Cloudy,26.0,1,7
3478,2024-12-07 11:00:00,Rainy,14.8,4,5
3479,2024-06-16 03:00:00,Cloudy,26.3,1,7
3480,2024-01-23 01:00:00,Cloudy,26.8,0,6
3481,2024-09-20 01:00:00,Cloudy,23.4,1,9
3482,2024-06-26 12:00:00,Sunny,22.8,0,9
3483,2024-12-30 15:00:00,Foggy,19.3,0,3
3484,2024-02-10 19:00:00,Cloudy,23.9,1,9
3485,2024-01-28 05:00:00,Sunny,26.0,0,9
3486,2024-12-15 05:00:00,Sunny,27.0,0,10
3487,2024-03-25 16:00:00,Cloudy,27.1,1,9
3488,2024-03-17 07:00:00,Sunny,29.3,0,9
3489,2024-08-19 23:00:00,Cloudy,22.2,1,9
